#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2020-01-30T21:58:53 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5e3336079635	
#INFO	-out.max=unlimited	
#INFO	queryParameters=24	
#-oc.form=dec
#-out.max=unlimited
#-out.all=2
#-order=I
#-nav=cat:J/A+A/630/A58&tab:{J/A+A/630/A58/table2}&key:source=J/A+A/630/A58&HTTPPRM:&&-ref=VIZ5e3336079635&-out.max=unlimited&-out.form=HTML Table&-out.all=2&-order=I&-oc.form=dec&-out.src=J/A+A/630/A58/table2&-out=vu&-out=Ju&-out=vl&-out=Jl&-out=sigma&-out=Dsigma&-out=lambda&-out=Dlambda&-out=Aqua&-out=Ama&-out=A&-out=Atot&-out=Eu&-out=DEu&-out=Tu&-out=gu&-meta=1u&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&
#-out.src=J/A+A/630/A58/table2
#-source=J/A+A/630/A58/table2
#-out=vu
#-out=Ju
#-out=vl
#-out=Jl
#-out=sigma
#-out=Dsigma
#-out=lambda
#-out=Dlambda
#-out=Aqua
#-out=Ama
#-out=A
#-out=Atot
#-out=Eu
#-out=DEu
#-out=Tu
#-out=gu
#-source=J/A+A/630/A58
#
#INFO	CatalogsExamined=2	
#  2 catalogues with potential matches were examined.
#

#RESOURCE=yCat_36300058
#Name: J/A+A/630/A58
#Title: Full infrared spectrum of molecular hydrogen (Roueff+, 2019)
#Table	J_A_A_630_A58_table2:
#Name: J/A+A/630/A58/table2
#Title: List of all infrared transition of the X H2 rovibrational states
#Column	vu	(I2)	Upper state vibrational quantum number	[ucd=phys.atmol.qn]
#Column	Ju	(I2)	Upper state rotational quantum number	[ucd=phys.atmol.qn]
#Column	vl	(I2)	Lower state vibrational quantum number	[ucd=phys.atmol.qn]
#Column	Jl	(I2)	Lower state rotational quantum number	[ucd=phys.atmol.qn]
#Column	sigma	(F16.6)	Transition wave-number, {sigma}	[ucd=em.wavenumber;phys.atmol.transition]
#Column	Dsigma	(F7)	Transition wave-number accuracy, {Delta}{sigma}	[ucd=stat.error]
#Column	lambda	(F17.9)	Transition wavelength, {lambda}	[ucd=em.wl;phys.atmol.transition]
#Column	Dlambda	(F7)	Transition wavelength accuracy, {Delta}{lambda}	[ucd=stat.error]
#Column	Aqua	(E9.2)	Electric quadrupole transition Einstein coefficient Aqua(vu,Ju --> vl,Jl)	[ucd=phys.atmol.transProb;phys.atmol.transition]
#Column	Ama	(E9.2)	Magnetic dipole transition Einstein coefficient Ama(vu,Ju --> vl,Jl)	[ucd=phys.atmol.transProb;phys.atmol.transition]
#Column	A	(E9.2)	Full radiative transition emission probability Einstein coefficient A(vu,Ju --> vl,Jl) = Aqua(vu,Ju --> vl,Jl) + Ama(vu,Ju --> vl,Jl)	[ucd=phys.atmol.transProb]
#Column	Atot	(E9.2)	Total level emission probability of the upper level A_tot_(vu,Ju) = {Sum}(vl,Jl) A(vu,Ju --> vl,Jl)	[ucd=stat.probability;phys.atmol.level]
#Column	Eu	(F16.6)	Upper level energy (origin is the H_2 dissociation limit)	[ucd=phys.energy;phys.atmol.level]
#Column	DEu	(F7)	Upper level energy accuracy, {Delta}Eu	[ucd=stat.error]
#Column	Tu	(F11.1)	Upper level term energy (computed from (0,0) level with a dissociation energy of 36118.0695cm^-1^)	[ucd=phys.energy;phys.atmol.level]
#Column	gu	(I3)	Upper level statistical weight (1)	[ucd=stat.weight;phys.atmol.level]
vu	Ju	vl	Jl	sigma	Dsigma	lambda	Dlambda	Aqua	Ama	A	Atot	Eu	DEu	Tu	gu
 9	12	 0	10	    27430.341957	  4e-03	      0.364559801	  6e-08	 5.29e-10	 0.00e+00	 5.29e-10	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 1	14	    19062.041583	  3e-03	      0.524602780	  9e-08	 3.81e-10	 0.00e+00	 3.81e-10	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 1	12	    21429.652908	  3e-03	      0.466643116	  7e-08	 8.65e-11	 9.11e-13	 8.74e-11	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 1	10	    23577.524567	  3e-03	      0.424132736	  6e-08	 6.32e-09	 0.00e+00	 6.32e-09	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 2	14	    15689.690890	  2e-03	      0.637361186	  9e-08	 2.47e-09	 0.00e+00	 2.47e-09	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 2	12	    17924.088391	  2e-03	      0.557908429	  8e-08	 1.08e-09	 8.97e-12	 1.09e-09	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 2	10	    19953.980430	  3e-03	      0.501153143	  7e-08	 3.74e-08	 0.00e+00	 3.74e-08	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 3	14	    12543.063764	  2e-03	      0.797253381	  1e-07	 1.03e-08	 0.00e+00	 1.03e-08	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 3	12	    14644.521270	  2e-03	      0.682849225	  8e-08	 8.27e-09	 5.56e-11	 8.32e-09	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 3	10	    16557.203788	  2e-03	      0.603966716	  7e-08	 1.43e-07	 0.00e+00	 1.43e-07	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 4	14	     9624.608154	  1e-03	      1.039003338	  1e-07	 2.64e-08	 0.00e+00	 2.64e-08	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 4	12	    11591.835539	  1e-03	      0.862676145	  9e-08	 4.67e-08	 2.25e-10	 4.69e-08	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 4	10	    13386.843976	  1e-03	      0.747002058	  7e-08	 3.87e-07	 0.00e+00	 3.87e-07	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 5	14	     6939.904638	  6e-04	      1.440941990	  1e-07	 1.96e-08	 0.00e+00	 1.96e-08	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 5	12	     8769.665493	  7e-04	      1.140294349	  9e-08	 2.01e-07	 6.80e-10	 2.02e-07	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 5	10	    10445.039264	  8e-04	      0.957392284	  7e-08	 7.02e-07	 0.00e+00	 7.02e-07	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 6	14	     4498.492672	  2e-04	      2.222966831	  1e-07	 9.96e-09	 0.00e+00	 9.96e-09	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 6	12	     6185.013507	  3e-04	      1.616811344	  7e-08	 4.88e-07	 5.19e-09	 4.93e-07	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 6	10	     7736.902878	  3e-04	      1.292506854	  5e-08	 5.62e-07	 0.00e+00	 5.62e-07	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 7	14	     2315.152382	  1e-05	      4.319370110	  2e-08	 5.32e-08	 0.00e+00	 5.32e-08	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 7	12	     3849.171173	  2e-05	      2.597961886	  2e-08	 2.93e-07	 6.60e-08	 3.59e-07	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 7	10	     5271.231020	  4e-05	      1.897090065	  1e-08	 8.72e-10	 0.00e+00	 8.72e-10	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 8	14	      412.023050	  1e-05	     24.270486809	  8e-07	 1.07e-10	 0.00e+00	 1.07e-10	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 8	12	     1779.142882	  1e-04	      5.620684039	  4e-07	 1.95e-09	 1.76e-07	 1.78e-07	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 8	10	     3061.553168	  2e-04	      3.266315968	  2e-07	 3.78e-07	 0.00e+00	 3.78e-07	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	12	 9	10	     1127.752246	  2e-04	      8.867195818	  1e-06	 2.97e-08	 0.00e+00	 2.97e-08	 3.66e-06	    -2656.807160	  5e-03	    48143.3	 25
 9	13	 0	15	    21923.773725	  4e-03	      0.456125853	  8e-08	 2.62e-11	 0.00e+00	 2.62e-11	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 0	13	    24523.801255	  4e-03	      0.407767128	  7e-08	 3.63e-12	 6.21e-14	 3.70e-12	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 0	11	    26915.529442	  4e-03	      0.371532725	  6e-08	 5.85e-10	 0.00e+00	 5.85e-10	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 1	15	    18397.999045	  3e-03	      0.543537369	  9e-08	 3.51e-10	 0.00e+00	 3.51e-10	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 1	13	    20856.440193	  3e-03	      0.479468208	  7e-08	 9.98e-11	 1.11e-12	 1.01e-10	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 1	11	    23120.619908	  3e-03	      0.432514355	  6e-08	 6.81e-09	 0.00e+00	 6.81e-09	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 2	15	    15097.470378	  2e-03	      0.662362618	  9e-08	 2.32e-09	 0.00e+00	 2.32e-09	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 2	13	    17415.682084	  2e-03	      0.574195139	  8e-08	 1.18e-09	 1.09e-11	 1.19e-09	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 2	11	    19554.054319	  2e-03	      0.511402896	  6e-08	 3.91e-08	 0.00e+00	 3.91e-08	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 3	15	    12022.820884	  2e-03	      0.831751558	  1e-07	 9.96e-09	 0.00e+00	 9.96e-09	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 3	13	    14200.702441	  2e-03	      0.704190517	  8e-08	 8.76e-09	 6.60e-11	 8.83e-09	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 3	11	    16213.827962	  2e-03	      0.616757500	  7e-08	 1.44e-07	 0.00e+00	 1.44e-07	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 4	15	     9177.432782	  9e-04	      1.089629337	  1e-07	 2.57e-08	 0.00e+00	 2.57e-08	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 4	13	    11213.121063	  1e-03	      0.891812364	  8e-08	 4.85e-08	 2.56e-10	 4.88e-08	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 4	11	    13100.170761	  1e-03	      0.763348828	  6e-08	 3.68e-07	 0.00e+00	 3.68e-07	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 5	15	     6568.078058	  4e-04	      1.522515401	  1e-07	 1.87e-08	 0.00e+00	 1.87e-08	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 5	13	     8457.480584	  5e-04	      1.182385215	  8e-08	 2.02e-07	 7.85e-10	 2.02e-07	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 5	11	    10215.920174	  6e-04	      0.978864344	  6e-08	 6.02e-07	 0.00e+00	 6.02e-07	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 6	15	     4205.896141	  1e-04	      2.377614583	  6e-08	 7.80e-09	 0.00e+00	 7.80e-09	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 6	13	     5941.955939	  1e-04	      1.682947518	  4e-08	 4.50e-07	 6.82e-09	 4.57e-07	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 6	11	     7567.065992	  2e-04	      1.321516161	  3e-08	 3.67e-07	 0.00e+00	 3.67e-07	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 7	15	     2107.954752	  1e-04	      4.743934845	  2e-07	 3.52e-08	 0.00e+00	 3.52e-08	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 7	13	     3679.430643	  1e-04	      2.717811795	  1e-07	 2.31e-07	 8.01e-08	 3.11e-07	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 7	11	     5163.551933	  1e-04	      1.936651385	  5e-08	 2.17e-08	 0.00e+00	 2.17e-08	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 8	15	      299.957723	  5e-05	     33.338031440	  6e-06	 2.24e-11	 0.00e+00	 2.24e-11	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 8	13	     1689.209849	  2e-04	      5.919927596	  7e-07	 7.98e-10	 1.83e-07	 1.84e-07	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 8	11	     3020.486315	  3e-04	      3.310725147	  3e-07	 4.55e-07	 0.00e+00	 4.55e-07	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	13	 9	11	     1160.067347	  2e-04	      8.620189186	  2e-06	 3.10e-08	 0.00e+00	 3.10e-08	 3.35e-06	    -2070.476449	  5e-03	    48986.9	 81
 9	14	 0	16	    21152.733304	  3e-03	      0.472752143	  8e-08	 2.39e-11	 0.00e+00	 2.39e-11	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 0	14	    23837.710925	  4e-03	      0.419503367	  6e-08	 4.44e-12	 7.43e-14	 4.52e-12	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 0	12	    26340.121653	  4e-03	      0.379648968	  6e-08	 6.28e-10	 0.00e+00	 6.28e-10	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 1	16	    17702.467538	  3e-03	      0.564893000	  8e-08	 3.23e-10	 0.00e+00	 3.23e-10	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 1	14	    20239.502501	  3e-03	      0.494083291	  7e-08	 1.12e-10	 1.41e-12	 1.14e-10	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 1	12	    22607.113827	  3e-03	      0.442338641	  6e-08	 7.13e-09	 0.00e+00	 7.13e-09	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 2	16	    14477.011929	  2e-03	      0.690750277	  9e-08	 2.17e-09	 0.00e+00	 2.17e-09	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 2	14	    16867.151809	  2e-03	      0.592868323	  7e-08	 1.29e-09	 1.31e-11	 1.30e-09	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 2	12	    19101.549310	  2e-03	      0.523517744	  6e-08	 3.96e-08	 0.00e+00	 3.96e-08	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 3	16	    11477.854475	  1e-03	      0.871242968	  1e-07	 9.51e-09	 0.00e+00	 9.51e-09	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 3	14	    13720.524683	  1e-03	      0.728835102	  7e-08	 9.27e-09	 7.71e-11	 9.34e-09	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 3	12	    15821.982188	  2e-03	      0.632032060	  6e-08	 1.40e-07	 0.00e+00	 1.40e-07	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 4	16	     8709.435794	  7e-04	      1.148180001	  9e-08	 2.44e-08	 0.00e+00	 2.44e-08	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 4	14	    10802.069073	  8e-04	      0.925748570	  7e-08	 5.04e-08	 2.85e-10	 5.07e-08	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 4	12	    12769.296458	  9e-04	      0.783128501	  6e-08	 3.36e-07	 0.00e+00	 3.36e-07	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 5	16	     6179.904671	  3e-04	      1.618147938	  7e-08	 1.63e-08	 0.00e+00	 1.63e-08	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 5	14	     8117.365557	  3e-04	      1.231926778	  5e-08	 2.00e-07	 9.10e-10	 2.01e-07	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 5	12	     9947.126411	  4e-04	      1.005315464	  4e-08	 4.85e-07	 0.00e+00	 4.85e-07	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 6	16	     3902.296293	  8e-05	      2.562593727	  5e-08	 6.59e-09	 0.00e+00	 6.59e-09	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 6	14	     5675.953591	  5e-05	      1.761818493	  2e-08	 4.04e-07	 9.04e-09	 4.13e-07	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 6	12	     7362.474426	  4e-05	      1.358239013	  8e-09	 1.97e-07	 0.00e+00	 1.97e-07	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 7	16	     1896.483752	  2e-04	      5.272916253	  6e-07	 2.22e-08	 0.00e+00	 2.22e-08	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 7	14	     3492.613301	  3e-04	      2.863185569	  2e-07	 1.73e-07	 9.55e-08	 2.68e-07	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 7	12	     5026.632092	  3e-04	      1.989403604	  1e-07	 1.02e-07	 0.00e+00	 1.02e-07	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 8	16	      192.783450	  1e-04	     51.871672594	  3e-05	 2.47e-12	 0.00e+00	 2.47e-12	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 8	14	     1589.483969	  3e-04	      6.291350020	  1e-06	 1.91e-10	 1.82e-07	 1.82e-07	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 8	12	     2956.603800	  4e-04	      3.382259064	  5e-07	 5.05e-07	 0.00e+00	 5.05e-07	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	14	 9	12	     1177.460919	  3e-04	      8.492850878	  2e-06	 2.95e-08	 0.00e+00	 2.95e-08	 3.05e-06	    -1479.346242	  5e-03	    49837.4	 29
 9	15	 0	17	    20344.303910	  3e-03	      0.491538076	  8e-08	 2.16e-11	 0.00e+00	 2.16e-11	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 0	15	    23102.037438	  3e-03	      0.432862254	  6e-08	 5.34e-12	 8.89e-14	 5.42e-12	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 0	13	    25702.064968	  4e-03	      0.389073797	  5e-08	 6.55e-10	 0.00e+00	 6.55e-10	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 1	17	    16972.439221	  2e-03	      0.589190503	  8e-08	 2.95e-10	 0.00e+00	 2.95e-10	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 1	15	    19576.262759	  2e-03	      0.510822731	  7e-08	 1.28e-10	 1.66e-12	 1.30e-10	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 1	13	    22034.703906	  3e-03	      0.453829561	  6e-08	 7.24e-09	 0.00e+00	 7.24e-09	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 2	17	    13825.171777	  2e-03	      0.723318318	  8e-08	 2.00e-09	 0.00e+00	 2.00e-09	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 2	15	    16275.734091	  2e-03	      0.614411611	  7e-08	 1.40e-09	 1.55e-11	 1.41e-09	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 2	13	    18593.945797	  2e-03	      0.537809463	  6e-08	 3.89e-08	 0.00e+00	 3.89e-08	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 3	17	    10904.945601	  1e-03	      0.917015120	  8e-08	 8.95e-09	 0.00e+00	 8.95e-09	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 3	15	    13201.084597	  1e-03	      0.757513515	  6e-08	 9.77e-09	 8.84e-11	 9.86e-09	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 3	13	    15378.966154	  1e-03	      0.650238768	  6e-08	 1.31e-07	 0.00e+00	 1.31e-07	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 4	17	     8217.407662	  4e-04	      1.216928794	  6e-08	 2.23e-08	 0.00e+00	 2.23e-08	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 4	15	    10355.696495	  6e-04	      0.965652093	  5e-08	 5.21e-08	 3.09e-10	 5.24e-08	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 4	13	    12391.384776	  7e-04	      0.807012306	  4e-08	 2.92e-07	 0.00e+00	 2.92e-07	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 5	17	     5772.312366	  2e-05	      1.732407979	  7e-09	 1.29e-08	 0.00e+00	 1.29e-08	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 5	15	     7746.341771	  1e-04	      1.290931939	  2e-08	 1.96e-07	 1.07e-09	 1.97e-07	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 5	13	     9635.744297	  2e-04	      1.037802550	  2e-08	 3.59e-07	 0.00e+00	 3.59e-07	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 6	17	     3584.972336	  3e-04	      2.789421804	  2e-07	 5.91e-09	 0.00e+00	 5.91e-09	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 6	15	     5384.159854	  3e-04	      1.857299982	  9e-08	 3.49e-07	 1.21e-08	 3.61e-07	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 6	13	     7120.219652	  2e-04	      1.404451055	  5e-08	 7.15e-08	 0.00e+00	 7.15e-08	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 7	17	     1678.777586	  4e-04	      5.956715221	  1e-06	 1.30e-08	 0.00e+00	 1.30e-08	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 7	15	     3286.218465	  5e-04	      3.043011323	  4e-07	 1.20e-07	 1.11e-07	 2.31e-07	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 7	13	     4857.694356	  5e-04	      2.058589789	  2e-07	 2.28e-07	 0.00e+00	 2.28e-07	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 8	17	       90.252929	  2e-04	    110.799728173	  2e-04	 5.46e-14	 0.00e+00	 5.46e-14	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 8	15	     1478.221436	  4e-04	      6.764886340	  2e-06	 2.39e-12	 1.71e-07	 1.71e-07	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 8	13	     2867.473562	  6e-04	      3.487390479	  7e-07	 5.16e-07	 0.00e+00	 5.16e-07	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	15	 9	13	     1178.263713	  4e-04	      8.487064389	  3e-06	 2.52e-08	 0.00e+00	 2.52e-08	 2.76e-06	     -892.212736	  5e-03	    50682.2	 93
 9	16	 0	18	    19493.716323	  3e-03	      0.512985817	  7e-08	 1.92e-11	 0.00e+00	 1.92e-11	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 0	16	    22312.533615	  3e-03	      0.448178597	  6e-08	 6.30e-12	 1.05e-13	 6.40e-12	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 0	14	    24997.511236	  3e-03	      0.400039824	  5e-08	 6.60e-10	 0.00e+00	 6.60e-10	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 1	18	    16202.988669	  2e-03	      0.617170092	  7e-08	 2.66e-10	 0.00e+00	 2.66e-10	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 1	16	    18862.267849	  2e-03	      0.530158944	  6e-08	 1.42e-10	 1.98e-12	 1.44e-10	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 1	14	    21399.302813	  2e-03	      0.467304944	  5e-08	 7.10e-09	 0.00e+00	 7.10e-09	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 2	18	    13136.921138	  1e-03	      0.761213369	  7e-08	 1.83e-09	 0.00e+00	 1.83e-09	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 2	16	    15636.812241	  1e-03	      0.639516536	  6e-08	 1.50e-09	 1.80e-11	 1.52e-09	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 2	14	    18026.952120	  2e-03	      0.554724944	  5e-08	 3.66e-08	 0.00e+00	 3.66e-08	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 3	18	    10299.032933	  6e-04	      0.970964950	  6e-08	 8.25e-09	 0.00e+00	 8.25e-09	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 3	16	    12637.654786	  8e-04	      0.791286055	  5e-08	 1.02e-08	 9.84e-11	 1.03e-08	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 3	14	    14880.324994	  9e-04	      0.672028333	  4e-08	 1.17e-07	 0.00e+00	 1.17e-07	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 4	18	     7696.357230	  1e-04	      1.299315988	  2e-08	 1.95e-08	 0.00e+00	 1.95e-08	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 4	16	     9869.236105	  2e-04	      1.013249647	  3e-08	 5.33e-08	 3.26e-10	 5.36e-08	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 4	14	    11961.869384	  4e-04	      0.835989734	  3e-08	 2.38e-07	 0.00e+00	 2.38e-07	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 5	18	     5340.543190	  3e-04	      1.872468707	  1e-07	 8.86e-09	 0.00e+00	 8.86e-09	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 5	16	     7339.704982	  2e-04	      1.362452581	  4e-08	 1.88e-07	 1.29e-09	 1.89e-07	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 5	14	     9277.165868	  1e-04	      1.077915405	  2e-08	 2.34e-07	 0.00e+00	 2.34e-07	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 6	18	     3249.688745	  6e-04	      3.077217784	  5e-07	 5.42e-09	 0.00e+00	 5.42e-09	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 6	16	     5062.096604	  5e-04	      1.975466053	  2e-07	 2.86e-07	 1.63e-08	 3.02e-07	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 6	14	     6835.753902	  5e-04	      1.462896433	  1e-07	 6.55e-09	 0.00e+00	 6.55e-09	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 7	18	     1451.723880	  6e-04	      6.888362269	  3e-06	 6.75e-09	 0.00e+00	 6.75e-09	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
 9	16	 7	16	     3056.284064	  7e-04	      3.271947172	  7e-07	 7.44e-08	 1.25e-07	 2.00e-07	 2.47e-06	     -319.545930	  4e-03	    51506.1	 33
